=== economy-table83.xlsx ===
Cell A1 | value='DATE' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell E175 | value='Check 1036' | fill=00000000 | rows=[174] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G175 | value='3963.03' | fill=4 | rows=[174] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B176 | value='PAYROLL' | fill=4 | rows=[175] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C176 | value='Check 1039' | fill=4 | rows=[175] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D176 | value='750' | fill=4 | rows=[175] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E176 | value='Check 1039' | fill=4 | rows=[175] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G176 | value='3213.03' | fill=4 | rows=[175] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B177 | value='PAYROLL' | fill=00000000 | rows=[176] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C177 | value='Check 1040' | fill=00000000 | rows=[176] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D177 | value='600' | fill=00000000 | rows=[176] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E177 | value='Check 1040' | fill=00000000 | rows=[176] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G177 | value='2613.03' | fill=4 | rows=[176] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B178 | value='PAYROLL' | fill=4 | rows=[177] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C178 | value='Check 1047' | fill=4 | rows=[177] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D178 | value='375' | fill=4 | rows=[177] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E178 | value='Check 1047' | fill=4 | rows=[177] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G178 | value='2238.03' | fill=4 | rows=[177] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B179 | value='PAYROLL' | fill=00000000 | rows=[178] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C179 | value='Check 1049' | fill=00000000 | rows=[178] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D179 | value='833.7' | fill=00000000 | rows=[178] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E179 | value='Check 1049' | fill=00000000 | rows=[178] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G179 | value='1404.33' | fill=4 | rows=[178] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B180 | value='PAYROLL' | fill=4 | rows=[179] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C180 | value='Check 1050' | fill=4 | rows=[179] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D180 | value='620' | fill=4 | rows=[179] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E180 | value='Check 1050' | fill=4 | rows=[179] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G180 | value='784.329999999999' | fill=4 | rows=[179] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B181 | value='PAYROLL' | fill=00000000 | rows=[180] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C181 | value='Check 1051' | fill=00000000 | rows=[180] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D181 | value='970' | fill=00000000 | rows=[180] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E181 | value='Check 1051' | fill=00000000 | rows=[180] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G181 | value='-185.670000000001' | fill=4 | rows=[180] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B182 | value='PAYROLL' | fill=4 | rows=[181] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C182 | value='Check 1052' | fill=4 | rows=[181] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D182 | value='100' | fill=4 | rows=[181] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E182 | value='Check 1052' | fill=4 | rows=[181] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G182 | value='-285.670000000001' | fill=4 | rows=[181] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B183 | value='PAYROLL' | fill=00000000 | rows=[182] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C183 | value='Check 1053' | fill=00000000 | rows=[182] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D183 | value='120' | fill=00000000 | rows=[182] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E183 | value='Check 1053' | fill=00000000 | rows=[182] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G183 | value='-405.670000000001' | fill=4 | rows=[182] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B184 | value='PAYROLL' | fill=4 | rows=[183] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C184 | value='Check 1054' | fill=4 | rows=[183] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D184 | value='960' | fill=4 | rows=[183] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E184 | value='Check 1054' | fill=4 | rows=[183] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G184 | value='-1365.67' | fill=4 | rows=[183] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B185 | value='BANK FEES' | fill=00000000 | rows=[184] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C185 | value='NSF: RETURNED ITEM FEE FOR ACTIVITY OF 12-27 CHECK #0000001050 POSTING DATE 12-27-16 POSTING SEQ 00023' | fill=00000000 | rows=[184] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D185 | value='35' | fill=00000000 | rows=[184] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G185 | value='-1400.67' | fill=4 | rows=[184] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B186 | value='BANK FEES' | fill=4 | rows=[185] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C186 | value='NSF: RETURNED ITEM FEE FOR ACTIVITY OF 12-27 CHECK #0000001051 POSTING DATE 12-27-16 POSTING SEQ 00024' | fill=4 | rows=[185] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D186 | value='35' | fill=4 | rows=[185] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G186 | value='-1435.67' | fill=4 | rows=[185] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B187 | value='BANK FEES' | fill=00000000 | rows=[186] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C187 | value='NSF: RETURNED ITEM FEE FOR ACTIVITY OF 12-27 CHECK #0000001054 POSTING DATE 12-27-16 POSTING SEQ 00027' | fill=00000000 | rows=[186] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D187 | value='35' | fill=00000000 | rows=[186] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G187 | value='-1470.67' | fill=4 | rows=[186] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B188 | value='BANK FEES' | fill=4 | rows=[187] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C188 | value='Wire Transfer Fee' | fill=4 | rows=[187] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D188 | value='15' | fill=4 | rows=[187] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G188 | value='-1485.67' | fill=4 | rows=[187] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B189 | value='BANK FEES' | fill=00000000 | rows=[188] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C189 | value='Wire Transfer Fee' | fill=00000000 | rows=[188] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D189 | value='15' | fill=00000000 | rows=[188] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G189 | value='-1500.67' | fill=4 | rows=[188] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A190 | value='2016-12-28 00:00:00' | fill=4 | rows=[189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B190 | value='DEPOSITS' | fill=4 | rows=[189] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C190 | value='RETURN OF POSTED CHECK / ITEM (RECEIVED ON 12-27) CHECK #0000001051' | fill=4 | rows=[189] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D190 | value='0' | fill=4 | rows=[189] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell F190 | value='970' | fill=4 | rows=[189] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G190 | value='-530.670000000001' | fill=4 | rows=[189] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B191 | value='DEPOSITS' | fill=00000000 | rows=[190] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C191 | value='RETURN OF POSTED CHECK / ITEM (RECEIVED ON 12-27) CHECK #0000001054' | fill=00000000 | rows=[190] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D191 | value='0' | fill=00000000 | rows=[190] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell F191 | value='960' | fill=00000000 | rows=[190] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G191 | value='429.329999999999' | fill=4 | rows=[190] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B192 | value='DEPOSITS' | fill=4 | rows=[191] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C192 | value='RETURN OF POSTED CHECK / ITEM (RECEIVED ON 12-27) CHECK #0000001050' | fill=4 | rows=[191] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D192 | value='0' | fill=4 | rows=[191] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell F192 | value='620' | fill=4 | rows=[191] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G192 | value='1049.33' | fill=4 | rows=[191] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B193 | value='DEPOSITS' | fill=00000000 | rows=[192] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C193 | value='WIRE TYPE:BOOK IN DATE:161228 TIME:0838 ET TRN:2016122800200588 SNDR REF:16CS70436ETL1J33 ORIG:METROPOLITAN WAREHOUSE & ID:381032737785' | fill=00000000 | rows=[192] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D193 | value='0' | fill=00000000 | rows=[192] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell F193 | value='5229.25' | fill=00000000 | rows=[192] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G193 | value='6278.58' | fill=4 | rows=[192] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B194 | value='GAS CHARGES' | fill=4 | rows=[193] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C194 | value='CHECKCARD 1226 SUNOCO 0980600100 MARLBOROUGH MA 24231686362889362599057 CKCD 5541 4135751004561526' | fill=4 | rows=[193] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D194 | value='154.5' | fill=4 | rows=[193] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G194 | value='6124.08' | fill=4 | rows=[193] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B195 | value='GAS CHARGES' | fill=00000000 | rows=[194] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C195 | value='CHECKCARD 1226 EXXONMOBIL 99163701 ELIZABETH NJ 24164056362378015326347 CKCD 5542 4135751004821839' | fill=00000000 | rows=[194] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D195 | value='41.56' | fill=00000000 | rows=[194] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G195 | value='6082.52' | fill=4 | rows=[194] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B196 | value='TRUCK EXPENSES' | fill=4 | rows=[195] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C196 | value='CHECKCARD 1227 NEW JERSEY E-ZPASS NEWARK NJ 24610436362004061031516 CKCD 4784 4135751004561526' | fill=4 | rows=[195] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D196 | value='171.45' | fill=4 | rows=[195] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G196 | value='5911.07' | fill=4 | rows=[195] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B197 | value='GAS CHARGES' | fill=00000000 | rows=[196] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C197 | value='CHECKCARD 1226 EXXONMOBIL 99163701 ELIZABETH NJ 24164056362837015326359 CKCD 5541 4135751004821839' | fill=00000000 | rows=[196] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D197 | value='53.45' | fill=00000000 | rows=[196] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G197 | value='5857.62' | fill=4 | rows=[196] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B198 | value='TRUCK EXPENSES' | fill=4 | rows=[197] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C198 | value='CHECKCARD 1226 NAPA AUTO PARTS 0002067 ENOSBURG FALLVT 24431056362200588400142 CKCD 5533 4135751004561526' | fill=4 | rows=[197] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D198 | value='3.38' | fill=4 | rows=[197] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G198 | value='5854.24' | fill=4 | rows=[197] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B199 | value='TRAVEL EXPENSES' | fill=00000000 | rows=[198] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C199 | value='CHECKCARD 1228 HOTELS.COM HOTELS.COM WA 24692166363000338035408 CKCD 4722 4135751004821839' | fill=00000000 | rows=[198] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D199 | value='65.26' | fill=00000000 | rows=[198] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G199 | value='5788.98' | fill=4 | rows=[198] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B200 | value='PAYROLL' | fill=4 | rows=[199] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C200 | value='BKOFAMERICA ATM 12/28 #000002966 WITHDRWL MARLBOROUGH - PO MARLBOROUGH MA CKCD 4135751004561526' | fill=4 | rows=[199] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D200 | value='180' | fill=4 | rows=[199] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G200 | value='5608.98' | fill=4 | rows=[199] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B201 | value='PAYROLL' | fill=00000000 | rows=[200] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C201 | value='BKOFAMERICA ATM 12/28 #000009721 WITHDRWL JEFFERSON AVENUE ELIZABETH NJ CKCD 4135751004821839' | fill=00000000 | rows=[200] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D201 | value='160' | fill=00000000 | rows=[200] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G201 | value='5448.98' | fill=4 | rows=[200] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A202 | value='2016-12-29 00:00:00' | fill=4 | rows=[201, 202, 203, 204, 205, 206, 207, 208, 209, 210] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B202 | value='GAS CHARGES' | fill=4 | rows=[201] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C202 | value='CHECKCARD 1227 EXXONMOBIL 97537401 PORTSMOUTH RI 24164056363837012325080 CKCD 5541 4256470000170009' | fill=4 | rows=[201] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D202 | value='50.44' | fill=4 | rows=[201] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G202 | value='5398.54' | fill=4 | rows=[201] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B203 | value='GAS CHARGES' | fill=00000000 | rows=[202] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C203 | value='CHECKCARD 1227 EXXONMOBIL 48163026 GRISWOLD CT 24164056363378001151906 CKCD 5542 4256470000170017' | fill=00000000 | rows=[202] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D203 | value='60' | fill=00000000 | rows=[202] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G203 | value='5338.54' | fill=4 | rows=[202] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B204 | value='GAS CHARGES' | fill=4 | rows=[203] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C204 | value='CHECKCARD 1227 SUNOCO 0042156000 RAWSONVILLE VT 24231686363889363580311 CKCD 5542 4135751004561526' | fill=4 | rows=[203] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D204 | value='100' | fill=4 | rows=[203] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G204 | value='5238.54' | fill=4 | rows=[203] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B205 | value='GAS CHARGES' | fill=00000000 | rows=[204] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C205 | value='CHECKCARD 1227 EXXONMOBIL 99163701 ELIZABETH NJ 24164056363378016972072 CKCD 5542 4135751004821839' | fill=00000000 | rows=[204] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D205 | value='70.05' | fill=00000000 | rows=[204] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G205 | value='5168.49' | fill=4 | rows=[204] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B206 | value='OFFICE EXPENSES' | fill=4 | rows=[205] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C206 | value='CHECKCARD 1228 CHINA GARDEN MARLBOROUGH MA 24733096363206103600066 CKCD 5814 4135751004561526' | fill=4 | rows=[205] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D206 | value='21.85' | fill=4 | rows=[205] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G206 | value='5146.64' | fill=4 | rows=[205] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B207 | value='PAYROLL' | fill=00000000 | rows=[206] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C207 | value='Check 1058' | fill=00000000 | rows=[206] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D207 | value='100' | fill=00000000 | rows=[206] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E207 | value='Check 1058' | fill=00000000 | rows=[206] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G207 | value='5046.64' | fill=4 | rows=[206] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B208 | value='PAYROLL' | fill=4 | rows=[207] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C208 | value='Check 1061' | fill=4 | rows=[207] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D208 | value='970' | fill=4 | rows=[207] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E208 | value='Check 1061' | fill=4 | rows=[207] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G208 | value='4076.64' | fill=4 | rows=[207] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B209 | value='PAYROLL' | fill=00000000 | rows=[208] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C209 | value='Check 1062' | fill=00000000 | rows=[208] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D209 | value='620' | fill=00000000 | rows=[208] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E209 | value='Check 1062' | fill=00000000 | rows=[208] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G209 | value='3456.64' | fill=4 | rows=[208] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B210 | value='OFFICE EXPENSES' | fill=4 | rows=[209] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C210 | value='LIBERTY MUTUAL DES:3-371387-0 ID:7553299 INDN:OKAMI LOGISTICS *LLC CO ID:0000061050 CCD' | fill=4 | rows=[209] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D210 | value='433' | fill=4 | rows=[209] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G210 | value='3023.64' | fill=4 | rows=[209] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B211 | value='BANK FEES' | fill=00000000 | rows=[210] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C211 | value='Wire Transfer Fee' | fill=00000000 | rows=[210] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D211 | value='15' | fill=00000000 | rows=[210] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G211 | value='3008.64' | fill=4 | rows=[210] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A212 | value='2016-12-30 00:00:00' | fill=4 | rows=[211, 212, 213, 214, 215, 216, 217, 218, 219, 220] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B212 | value='DEPOSITS' | fill=4 | rows=[211] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C212 | value='WIRE TYPE:BOOK IN DATE:161230 TIME:1022 ET TRN:2016123000235376 SNDR REF:16CU756586PJ2W98 ORIG:METROPOLITAN WAREHOUSE & ID:381032737785' | fill=4 | rows=[211] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D212 | value='0' | fill=4 | rows=[211] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell F212 | value='5000' | fill=4 | rows=[211] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G212 | value='8008.64' | fill=4 | rows=[211] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B213 | value='DEPOSITS' | fill=00000000 | rows=[212] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C213 | value='WIRE TYPE:BOOK IN DATE:161230 TIME:1022 ET TRN:2016123000235374 SNDR REF:16CU75634G5K0365 ORIG:METROPOLITAN WAREHOUSE & ID:381032737785' | fill=00000000 | rows=[212] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D213 | value='0' | fill=00000000 | rows=[212] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell F213 | value='2000' | fill=00000000 | rows=[212] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G213 | value='10008.64' | fill=4 | rows=[212] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B214 | value='GAS CHARGES' | fill=4 | rows=[213] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C214 | value='CHECKCARD 1229 BP#2049575EDISON OIL CO EDISON NJ 24122546364740364370466 CKCD 5542 4135751004821839' | fill=4 | rows=[213] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D214 | value='100' | fill=4 | rows=[213] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G214 | value='9908.64' | fill=4 | rows=[213] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B215 | value='GAS CHARGES' | fill=00000000 | rows=[214] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C215 | value='CHECKCARD 1229 BP#2049575EDISON OIL CO EDISON NJ 24122546364740364370508 CKCD 5542 4135751004821839' | fill=00000000 | rows=[214] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D215 | value='25' | fill=00000000 | rows=[214] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G215 | value='9883.64' | fill=4 | rows=[214] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B216 | value='ENTERPRISE RENTALS' | fill=4 | rows=[215] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C216 | value='CHECKCARD 1229 ENTERPRISE RENT-A-CAR EDISON NJ 24164076364018535969806 CKCD 3405 4135751004821839' | fill=4 | rows=[215] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D216 | value='541.16' | fill=4 | rows=[215] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G216 | value='9342.48' | fill=4 | rows=[215] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B217 | value='ENTERPRISE RENTALS' | fill=00000000 | rows=[216] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C217 | value='CHECKCARD 1229 ENTERPRISE RENT-A-CAR EDISON NJ 24164076364018535969814 CKCD 3405 4135751004821839' | fill=00000000 | rows=[216] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D217 | value='541' | fill=00000000 | rows=[216] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G217 | value='8801.48' | fill=4 | rows=[216] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B218 | value='GAS CHARGES' | fill=4 | rows=[217] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C218 | value='SUNOCO 0980600 12/30 #000147128 PURCHASE SUNOCO 09806001 MARLBOROUGH MA CKCD 5542 4135751004561526' | fill=4 | rows=[217] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D218 | value='56' | fill=4 | rows=[217] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G218 | value='8745.48' | fill=4 | rows=[217] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B219 | value='OFFICE EXPENSES' | fill=00000000 | rows=[218] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C219 | value='THE HOME DEPOT 12/30 #000674324 PURCHASE THE HOME DEPOT #2 MARLBOROUGH MA CKCD 5200 4135751004561526' | fill=00000000 | rows=[218] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D219 | value='47.63' | fill=00000000 | rows=[218] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G219 | value='8697.85' | fill=4 | rows=[218] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B220 | value='PAYROLL' | fill=4 | rows=[219] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C220 | value='Check 1025' | fill=4 | rows=[219] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D220 | value='600' | fill=4 | rows=[219] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E220 | value='Check 1025' | fill=4 | rows=[219] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G220 | value='8097.85' | fill=4 | rows=[219] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell B221 | value='PAYROLL' | fill=00000000 | rows=[220] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C221 | value='Check 1027' | fill=00000000 | rows=[220] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D221 | value='900' | fill=00000000 | rows=[220] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E221 | value='Check 1027' | fill=00000000 | rows=[220] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G221 | value='7197.85' | fill=4 | rows=[220] | cols=[6] | col_header=False | row_header=False | metadata=False

